Raman Shift (cm-1),reference styrene
690,1027.89050292969
689,1008.60723876953
688,870.513549804688
687,669.148986816406
686,499.619232177734
685,401.068634033203
684,335.206176757813
683,282.676055908203
682,247.95637512207
681,231.44255065918
680,229.14729309082
679,232.290756225586
678,230.659866333008
677,223.413009643555
676,214.311553955078
675,209.591262817383
674,214.0498046875
673,223.729736328125
672,233.0859375
671,238.182403564453
670,241.165191650391
669,256.659240722656
668,290.200408935547
667,329.459289550781
666,358.987152099609
665,362.439453125
664,344.325439453125
663,328.116088867188
662,313.531768798828
661,284.539215087891
660,254.959213256836
659,250.627288818359
658,255.19580078125
657,241.900939941406
656,230.772354125977
655,245.674942016602
654,261.257537841797
653,255.662261962891
652,255.93620300293
651,279.861907958984
650,302.300170898438
649,307.736999511719
648,308.607666015625
647,318.018402099609
646,345.797088623047
645,395.812774658203
644,465.535980224609
643,548.408874511719
642,635.631103515625
641,728.973754882813
640,831.0439453125
639,891.340393066406
638,848.007934570313
637,739.942993164063
636,634.795166015625
635,547.55712890625
634,479.723846435547
633,441.285675048828
632,435.412170410156
631,440.984954833984
630,445.33740234375
629,462.771118164063
628,501.519622802734
627,553.839477539063
626,611.176696777344
625,666.169189453125
624,717.847351074219
623,771.110107421875
622,819.670532226563
621,848.909118652344
620,856.790161132813
619,848.329162597656
618,817.738647460938
617,757.263122558594
616,682.281555175781
615,614.714172363281
614,563.461303710938
613,528.6953125
612,492.729309082031
611,445.438873291016
610,410.995452880859
609,401.360076904297
608,386.846069335938
607,355.790344238281
606,338.600219726563
605,343.949066162109
604,344.033050537109
603,328.883758544922
602,311.572845458984
601,298.936889648438
600,290.900848388672
599,285.765960693359
598,281.243621826172
597,279.169860839844
596,282.392272949219
595,283.171936035156
594,272.224639892578
593,259.786224365234
592,258.339294433594
591,258.336883544922
590,249.955093383789
589,244.564392089844
588,251.260467529297
587,259.820434570313
586,262.274597167969
585,262.915649414063
584,266.525604248047
583,275.786071777344
582,288.78466796875
581,297.673889160156
580,301.917144775391
579,309.397735595703
578,319.22509765625
577,322.632690429688
576,320.323760986328
575,319.836944580078
574,323.423065185547
573,329.814819335938
572,336.046325683594
571,338.485290527344
570,334.394134521484
569,324.139465332031
568,321.829071044922
567,338.573699951172
566,356.779327392578
565,361.089233398438
564,365.287017822266
563,379.457244873047
562,390.264801025391
561,391.817169189453
560,400.385314941406
559,423.442230224609
558,449.724365234375
557,469.647277832031
556,478.323760986328
555,474.410766601563
554,460.311553955078
553,442.615417480469
552,430.964538574219
551,427.205017089844
550,426.828643798828
549,420.013946533203
548,396.808868408203
547,372.308868408203
546,368.314239501953
545,368.883331298828
544,351.164764404297
543,336.149108886719
542,347.555694580078
541,360.240753173828
540,351.0595703125
539,347.292175292969
538,370.522430419922
537,397.427032470703
536,414.994812011719
535,450.198547363281
534,516.2744140625
533,591.221862792969
532,652.247985839844
531,681.36767578125
530,670.090759277344
529,621.779235839844
528,549.5595703125
527,475.729370117188
526,417.647735595703
525,386.48486328125
524,372.847595214844
523,355.085754394531
522,339.331085205078
521,344.485229492188
520,353.203796386719
519,336.969665527344
518,316.248596191406
517,322.328491210938
516,333.510009765625
515,320.81640625
514,304.316955566406
513,308.739715576172
512,325.162933349609
511,337.933044433594
510,334.459503173828
509,314.846801757813
508,309.312042236328
507,331.977233886719
506,354.15478515625
505,357.21484375
504,349.227172851563
503,340.093353271484
502,338.28173828125
501,344.766906738281
500,351.600311279297
499,354.593475341797
498,354.315795898438
497,356.313079833984
496,368.998229980469
495,381.780700683594
494,373.353424072266
493,362.536590576172
492,387.253631591797
491,426.765075683594
490,436.747283935547
489,431.529296875
488,445.140838623047
487,470.177856445313
486,487.915130615234
485,501.696807861328
484,519.029602050781
483,535.591979980469
482,547.313232421875
481,561.968872070313
480,583.505798339844
479,596.950744628906
478,595.315307617188
477,599.889587402344
476,621.164245605469
475,638.056884765625
474,639.653259277344
473,640.098937988281
472,642.690979003906
471,630.790649414063
470,610.086242675781
469,616.278381347656
468,646.807006835938
467,655.805786132813
466,640.347961425781
465,639.237182617188
464,656.480590820313
463,667.386474609375
462,671.012145996094
461,683.103698730469
460,708.0634765625
459,742.490295410156
458,777.961059570313
457,804.82568359375
456,823.87939453125
455,841.378295898438
454,867.929077148438
453,912.103393554688
452,962.460021972656
451,1003.26745605469
450,1029.73388671875
449,1044.18322753906
448,1064.4453125
447,1104.99743652344
446,1156.79760742188
445,1206.48095703125
444,1242.23083496094
443,1264.35803222656
442,1301.93664550781
441,1367.38415527344
440,1429.22314453125
439,1471.12646484375
438,1514.50903320313
437,1580.24536132813
436,1681.5458984375
435,1811.76013183594
434,1938.27819824219
433,2050.16918945313
432,2164.58569335938
431,2284.34033203125
430,2396.03881835938
429,2503.95727539063
428,2627.48681640625
427,2750.84545898438
426,2833.66455078125
425,2901.03637695313
424,3019.02587890625
423,3175.79931640625
422,3318.6142578125
421,3482.33544921875
420,3734.998046875
419,4014.00317382813
418,4204.509765625
417,4274.67626953125
416,4227.4521484375
415,4060.33203125
414,3769.9892578125
413,3359.77734375
412,2850.09130859375
411,2329.08618164063
410,1889.92150878906
409,1568.95629882813
408,1381.74609375
407,1320.60314941406
406,1359.95349121094
405,1435.224609375
404,1496.19250488281
403,1550.46130371094
402,1600.32055664063
401,1613.22802734375
400,1565.35632324219
399,1461.56372070313
398,1322.19396972656
397,1189.43994140625
396,1099.720703125
395,1075.52136230469
394,1108.50158691406
393,1148.12646484375
392,1184.32702636719
391,1262.98608398438
390,1386.40808105469
389,1502.65405273438
388,1593.00500488281
387,1676.3115234375
386,1758.77307128906
385,1832.67626953125
384,1885.84973144531
383,1903.48461914063
382,1880.98254394531
381,1821.79296875
380,1731.73596191406
379,1618.91015625
378,1500.06896972656
377,1394.78552246094
376,1298.61926269531
375,1196.47033691406
374,1096.18664550781
373,1014.48443603516
372,948.222473144531
371,886.674255371094
370,828.126892089844
369,774.969604492188
368,732.177917480469
367,701.88720703125
366,666.550903320313
365,611.4140625
364,564.6162109375
363,554.154113769531
362,555.107238769531
361,539.588806152344
360,520.484985351563
359,512.019287109375
358,500.649108886719
357,476.946746826172
356,461.827575683594
355,467.864868164063
354,468.913330078125
353,448.691528320313
352,431.848449707031
351,435.691772460938
350,446.772430419922
349,451.911407470703
348,447.225036621094
347,434.593902587891
346,424.495269775391
345,422.526062011719
344,424.326019287109
343,427.025665283203
342,431.623382568359
341,438.609619140625
340,447.269958496094
339,457.613311767578
338,470.690948486328
337,486.144622802734
336,501.863586425781
335,517.412231445313
334,534.116027832031
333,547.195556640625
332,545.836303710938
331,527.876342773438
330,499.92578125
329,472.341827392578
328,457.615783691406
327,453.699493408203
326,447.364868164063
325,437.729125976563
324,432.993072509766
323,433.619537353516
322,434.854553222656
321,436.863891601563
320,442.698852539063
319,450.996887207031
318,457.911804199219
317,461.813385009766
316,462.422241210938
315,460.170532226563
314,456.231658935547
313,454.839752197266
312,460.746948242188
311,471.468017578125
310,481.070678710938
309,482.460266113281
308,471.794677734375
307,468.886413574219
306,494.652709960938
305,522.381164550781
304,517.419677734375
303,496.001831054688
302,486.233764648438
301,489.306365966797
300,498.580261230469
299,510.385498046875
298,521.84619140625
297,529.758666992188
296,533.73046875
295,545.182983398438
294,571.097778320313
293,590.173828125
292,584.999450683594
291,575.793334960938
290,582.293151855469
289,594.902648925781
288,602.260437011719
287,606.489379882813
286,610.009765625
285,608.4384765625
284,599.8583984375
283,592.552917480469
282,593.932495117188
281,604.613220214844
280,621.907287597656
279,637.705749511719
278,647.20068359375
277,655.119079589844
276,665.585571289063
275,678.459594726563
274,695.296081542969
273,722.314697265625
272,760.683471679688
271,800.463134765625
270,832.691101074219
269,852.760925292969
268,863.765625
267,881.596740722656
266,914.629211425781
265,956.103210449219
264,994.673950195313
263,1014.10437011719
262,1008.58868408203
261,989.288208007813
260,968.783569335938
259,959.390686035156
258,964.177490234375
257,973.273071289063
256,986.3115234375
255,1016.90692138672
254,1062.73095703125
253,1099.60168457031
252,1119.61596679688
251,1137.228515625
250,1162.84094238281
249,1199.88134765625
248,1242.43322753906
247,1274.53295898438
246,1292.58581542969
245,1307.73510742188
244,1333.55236816406
243,1384.380859375
242,1448.79064941406
241,1489.49133300781
240,1502.17907714844
239,1516.40161132813
238,1537.603515625
237,1546.69775390625
236,1541.59558105469
235,1536.74084472656
234,1531.02465820313
233,1509.28112792969
232,1476.62487792969
231,1455.71423339844
230,1445.55285644531
229,1424.62622070313
228,1386.17785644531
227,1337.24401855469
226,1294.80871582031
225,1281.80908203125
224,1289.19018554688
223,1283.81652832031
222,1264.82934570313
221,1255.84375
220,1255.01171875
219,1242.287109375
218,1227.97399902344
217,1242.96960449219
216,1278.94079589844
215,1300.20983886719
214,1300.45556640625
213,1294.68200683594
212,1291.32104492188
211,1293.61645507813
210,1302.64392089844
209,1317.17395019531
208,1325.00305175781
207,1308.84118652344
206,1281.5517578125
205,1273.72436523438
204,1282.97021484375
203,1285.46765136719
202,1266.41235351563
201,1220.01672363281
200,1173.72314453125
199,1170.88818359375
198,1191.89245605469
197,1182.44079589844
196,1152.53564453125
195,1148.50024414063
194,1164.77209472656
193,1166.32189941406
192,1154.625
191,1152.23107910156
190,1162.05456542969
189,1174.77819824219
188,1181.04663085938
187,1173.291015625
186,1162.10607910156
185,1167.40405273438
184,1191.52648925781
183,1225.67700195313
182,1255.74597167969
181,1266.85046386719
180,1268.3642578125
179,1282.14953613281
178,1309.39978027344
177,1339.52734375
176,1368.31286621094
175,1395.16625976563
174,1416.91650390625
173,1430.27844238281
172,1446.99914550781
171,1485.15979003906
170,1535.86340332031
169,1576.95434570313
168,1615.79052734375
167,1673.47583007813
166,1729.92370605469
165,1745.97399902344
164,1742.41162109375
163,1770.95288085938
162,1827.73754882813
161,1877.80749511719
160,1914.71862792969
159,1949.2529296875
158,1988.3642578125
157,2034.77075195313
156,2072.08227539063
155,2076.21118164063
154,2067.88745117188
153,2091.26416015625
152,2139.7939453125
151,2178.12109375
150,2208.69555664063
