Raman Shift (cm-1),reference isoprene
2068,89.2498474121094
2067,86.9117050170898
2066,85.7509460449219
2065,84.753288269043
2064,79.1294021606445
2063,79.6386108398438
2062,84.0522079467773
2061,77.5624771118164
2060,72.9362869262695
2059,77.9597473144531
2058,78.555549621582
2057,77.0581970214844
2056,81.2168045043945
2055,87.7304306030273
2054,90.9485778808594
2053,86.89306640625
2052,80.2840347290039
2051,78.3422088623047
2050,85.7024765014648
2049,87.8466491699219
2048,76.5778198242188
2047,68.3553619384766
2046,66.9647445678711
2045,67.5878143310547
2044,68.2585830688477
2043,69.7794570922852
2042,73.0003356933594
2041,69.1696701049805
2040,59.780086517334
2039,62.2091598510742
2038,68.5439605712891
2037,66.9925994873047
2036,65.6619491577148
2035,67.0068664550781
2034,67.0637359619141
2033,61.908821105957
2032,56.7886352539063
2031,63.2010345458984
2030,66.0593032836914
2029,58.9413108825684
2028,66.5786056518555
2027,78.396598815918
2026,71.4199600219727
2025,55.9098205566406
2024,47.865306854248
2023,56.8733825683594
2022,63.2852783203125
2021,59.0853385925293
2020,63.6456527709961
2019,66.1231384277344
2018,55.2214393615723
2017,56.4839324951172
2016,65.9769134521484
2015,61.2248725891113
2014,58.7414665222168
2013,63.9024391174316
2012,58.9701919555664
2011,53.9792022705078
2010,58.8324813842773
2009,58.447452545166
2008,51.6842155456543
2007,48.2535095214844
2006,53.955867767334
2005,64.8911895751953
2004,69.1229629516602
2003,65.3351364135742
2002,59.4626388549805
2001,61.6162528991699
2000,66.1130981445313
1999,63.422679901123
1998,62.2658920288086
1997,65.6846389770508
1996,68.7372283935547
1995,72.3954925537109
1994,75.9474182128906
1993,73.6648941040039
1992,69.7751846313477
1991,70.3869094848633
1990,71.2207641601563
1989,72.7732086181641
1988,78.8058090209961
1987,80.3412780761719
1986,75.5425643920898
1985,77.4225845336914
1984,85.3200302124023
1983,92.6198501586914
1982,97.1481857299805
1981,98.0731811523438
1980,96.4158401489258
1979,98.8689193725586
1978,106.492790222168
1977,110.862411499023
1976,109.404861450195
1975,103.757453918457
1974,97.8639907836914
1973,95.0537796020508
1972,95.926872253418
1971,92.9646835327148
1970,87.168815612793
1969,91.2745666503906
1968,94.6405563354492
1967,88.3679885864258
1966,93.1577987670898
1965,102.060661315918
1964,91.8411254882813
1963,80.1191329956055
1962,80.8169708251953
1961,87.5060195922852
1960,92.4966659545898
1959,92.6808700561523
1958,95.0670394897461
1957,99.0140609741211
1956,98.0345764160156
1955,92.8194046020508
1954,86.9896697998047
1953,85.0245513916016
1952,87.822624206543
1951,92.4543304443359
1950,91.4801635742188
1949,85.3358535766602
1948,81.2493057250977
1947,84.0374526977539
1946,89.9034118652344
1945,85.8137664794922
1944,78.4759140014648
1943,78.4482040405273
1942,78.9065017700195
1941,77.1914825439453
1940,76.2965927124023
1939,75.9585800170898
1938,74.7779922485352
1937,71.5287780761719
1936,67.7331466674805
1935,65.9233245849609
1934,67.0791015625
1933,70.6664657592773
1932,74.7056198120117
1931,76.0142211914063
1930,74.8747863769531
1929,77.2998428344727
1928,78.9608383178711
1927,73.0697326660156
1926,66.636833190918
1925,65.678466796875
1924,70.596061706543
1923,72.7951354980469
1922,69.6225128173828
1921,75.077880859375
1920,82.1247253417969
1919,75.0983810424805
1918,66.5270004272461
1917,65.6480712890625
1916,68.9528503417969
1915,71.2214508056641
1914,70.2271575927734
1913,71.2404937744141
1912,74.9893188476563
1911,77.6621322631836
1910,75.808464050293
1909,72.0404815673828
1908,75.7717132568359
1907,78.8956298828125
1906,72.4152908325195
1905,70.9705963134766
1904,76.6881256103516
1903,78.1667861938477
1902,78.6326751708984
1901,82.0306243896484
1900,84.2431335449219
1899,80.7833709716797
1898,71.0774383544922
1897,66.7481079101563
1896,73.1930770874023
1895,84.3224411010742
1894,87.4398193359375
1893,78.5542144775391
1892,77.3503189086914
1891,82.1454696655273
1890,77.634147644043
1889,76.11572265625
1888,84.1049575805664
1887,88.7877426147461
1886,86.6862640380859
1885,81.5830383300781
1884,80.5671615600586
1883,83.8217163085938
1882,85.3846817016602
1881,88.3925628662109
1880,93.2144393920898
1879,89.4273681640625
1878,83.1663055419922
1877,87.6103363037109
1876,94.1232681274414
1875,94.8314590454102
1874,90.7226638793945
1873,88.2675933837891
1872,93.0851135253906
1871,101.978492736816
1870,104.010513305664
1869,88.5955123901367
1868,78.9795227050781
1867,88.1871948242188
1866,92.3632049560547
1865,92.3249282836914
1864,100.691566467285
1863,103.614784240723
1862,96.5935440063477
1861,92.9248962402344
1860,90.5250930786133
1859,85.8109588623047
1858,90.5099105834961
1857,102.344512939453
1856,106.55485534668
1855,102.518196105957
1854,96.7292098999023
1853,98.54296875
1852,103.257675170898
1851,101.09358215332
1850,99.0881729125977
1849,102.744651794434
1848,109.9296875
1847,114.398803710938
1846,111.032958984375
1845,102.50904083252
1844,97.0954666137695
1843,103.701393127441
1842,111.321701049805
1841,109.994232177734
1840,105.151290893555
1839,102.241722106934
1838,104.018577575684
1837,107.366676330566
1836,108.588623046875
1835,105.78776550293
1834,101.965194702148
1833,101.284645080566
1832,103.670120239258
1831,105.464088439941
1830,102.064254760742
1829,102.253913879395
1828,109.600624084473
1827,106.028465270996
1826,96.4517288208008
1825,100.583549499512
1824,107.608985900879
1823,107.65502166748
1822,107.158912658691
1821,107.243507385254
1820,106.154754638672
1819,107.155685424805
1818,109.376937866211
1817,106.450637817383
1816,101.863182067871
1815,102.044784545898
1814,107.703994750977
1813,113.164138793945
1812,110.14298248291
1811,107.472625732422
1810,112.303237915039
1809,115.24186706543
1808,111.616493225098
1807,103.440223693848
1806,98.739616394043
1805,102.088264465332
1804,109.34806060791
1803,112.20329284668
1802,104.983795166016
1801,98.8560485839844
1800,100.30778503418
1799,104.704132080078
1798,106.119651794434
1797,102.382606506348
1796,102.221313476563
1795,106.023910522461
1794,105.086906433105
1793,101.807006835938
1792,100.574272155762
1791,99.83251953125
1790,97.6275634765625
1789,94.2008285522461
1788,99.187126159668
1787,114.95475769043
1786,126.174621582031
1785,130.29313659668
1784,133.393081665039
1783,134.1728515625
1782,133.652893066406
1781,138.463760375977
1780,146.783203125
1779,152.732925415039
1778,154.506576538086
1777,151.03450012207
1776,141.720245361328
1775,131.246856689453
1774,124.630043029785
1773,120.659980773926
1772,118.493919372559
1771,117.913635253906
1770,112.652412414551
1769,102.09147644043
1768,103.48592376709
1767,114.518531799316
1766,116.761001586914
1765,113.733383178711
1764,111.708473205566
1763,107.389663696289
1762,104.313934326172
1761,108.973129272461
1760,112.625648498535
1759,110.143463134766
1758,109.638618469238
1757,112.378868103027
1756,114.266250610352
1755,111.949272155762
1754,108.140899658203
1753,112.675819396973
1752,119.540962219238
1751,118.214920043945
1750,116.140754699707
1749,118.45157623291
1748,121.993881225586
1747,122.129615783691
1746,117.203712463379
1745,115.767349243164
1744,119.661811828613
1743,121.711936950684
1742,122.632148742676
1741,125.165550231934
1740,127.109252929688
1739,127.44189453125
1738,127.237823486328
1737,127.551383972168
1736,128.788116455078
1735,130.160766601563
1734,135.835174560547
1733,150.737609863281
1732,155.106872558594
1731,140.626815795898
1730,141.821807861328
1729,156.660430908203
1728,154.371932983398
1727,147.975845336914
1726,152.244689941406
1725,155.833923339844
1724,158.907440185547
1723,169.442184448242
1722,175.791046142578
1721,172.142654418945
1720,173.573425292969
1719,176.595642089844
1718,168.432708740234
1717,165.484436035156
1716,174.683517456055
1715,173.777038574219
1714,164.624496459961
1713,163.666854858398
1712,167.79997253418
1711,170.002838134766
1710,166.49284362793
1709,163.457397460938
1708,168.782791137695
1707,170.931686401367
1706,168.525955200195
1705,180.838226318359
1704,192.469024658203
1703,179.269287109375
1702,174.429901123047
1701,191.935241699219
1700,198.488357543945
1699,192.389083862305
1698,190.10285949707
1697,192.975021362305
1696,201.226364135742
1695,217.64778137207
1694,232.719039916992
1693,234.430648803711
1692,229.84016418457
1691,229.4228515625
1690,240.123809814453
1689,247.420562744141
1688,235.325149536133
1687,228.683929443359
1686,239.070159912109
1685,247.336059570313
1684,251.682022094727
1683,256.928955078125
1682,249.380416870117
1681,233.503875732422
1680,241.684417724609
1679,261.869445800781
1678,265.852355957031
1677,269.01318359375
1676,278.915466308594
1675,279.07470703125
1674,274.52490234375
1673,280.586059570313
1672,297.404846191406
1671,318.581848144531
1670,333.890380859375
1669,338.537078857422
1668,335.751159667969
1667,345.692596435547
1666,374.456634521484
1665,401.743286132813
1664,422.463958740234
1663,442.817932128906
1662,468.940673828125
1661,497.902160644531
1660,515.131774902344
1659,538.646728515625
1658,595.229309082031
1657,652.340026855469
1656,691.984619140625
1655,745.24853515625
1654,819.115600585938
1653,904.682189941406
1652,1013.71398925781
1651,1149.57775878906
1650,1292.38244628906
1649,1454.84851074219
1648,1670.24145507813
1647,1942.49475097656
1646,2256.44775390625
1645,2579.44555664063
1644,2900.45068359375
1643,3219.72387695313
1642,3495.6982421875
1641,3703.81640625
1640,3880.70092773438
1639,4009.25268554688
1638,4024.33422851563
1637,3895.70190429688
1636,3637.91333007813
1635,3334.4306640625
1634,3026.77075195313
1633,2710.046875
1632,2399.01000976563
1631,2115.95532226563
1630,1879.34521484375
1629,1685.83410644531
1628,1513.96740722656
1627,1374.93200683594
1626,1274.77087402344
1625,1163.6650390625
1624,1036.56567382813
1623,946.449096679688
1622,891.085021972656
1621,842.183288574219
1620,784.308654785156
1619,725.163269042969
1618,694.733520507813
1617,673.844665527344
1616,628.393859863281
1615,577.443237304688
1614,540.122924804688
1613,516.614074707031
1612,502.929718017578
1611,492.731567382813
1610,477.008361816406
1609,453.190704345703
1608,430.566650390625
1607,410.352020263672
1606,389.319274902344
1605,377.410400390625
1604,378.828094482422
1603,378.106658935547
1602,368.538208007813
1601,354.196746826172
1600,344.945007324219
1599,345.843109130859
1598,345.919067382813
1597,342.215576171875
1596,341.031402587891
1595,337.971832275391
1594,326.804656982422
1593,310.50244140625
1592,296.595886230469
1591,294.376892089844
1590,296.682861328125
1589,293.542175292969
1588,296.128967285156
1587,303.514465332031
1586,293.243743896484
1585,276.903259277344
1584,279.254241943359
1583,281.855346679688
1582,275.128936767578
1581,283.731811523438
1580,299.226104736328
1579,292.858367919922
1578,281.498840332031
1577,282.028442382813
1576,278.356842041016
1575,272.315856933594
1574,281.332550048828
1573,283.238525390625
1572,260.484344482422
1571,253.163955688477
1570,269.566223144531
1569,273.423065185547
1568,268.727508544922
1567,272.40283203125
1566,267.955444335938
1565,252.587631225586
1564,252.167694091797
1563,266.194122314453
1562,276.7109375
1561,272.959716796875
1560,257.42041015625
1559,251.916168212891
1558,255.706237792969
1557,252.341720581055
1556,254.562393188477
1555,269.812408447266
1554,268.042144775391
1553,251.33366394043
1552,255.749938964844
1551,269.378967285156
1550,269.391632080078
1549,273.068206787109
1548,289.192993164063
1547,305.498443603516
1546,324.352874755859
1545,353.195037841797
1544,378.520080566406
1543,391.651763916016
1542,402.217407226563
1541,416.686920166016
1540,434.111083984375
1539,434.464019775391
1538,404.186248779297
1537,360.975555419922
1536,323.159790039063
1535,302.6591796875
1534,293.197296142578
1533,283.867645263672
1532,276.741394042969
1531,275.012908935547
1530,279.350402832031
1529,285.650054931641
1528,287.844787597656
1527,284.437072753906
1526,279.052459716797
1525,281.797576904297
1524,288.544616699219
1523,285.389739990234
1522,279.406860351563
1521,282.961395263672
1520,299.844696044922
1519,318.864196777344
1518,316.786804199219
1517,307.838623046875
1516,316.183441162109
1515,325.461090087891
1514,327.590850830078
1513,341.433502197266
1512,359.058532714844
1511,358.087615966797
1510,357.186767578125
1509,372.452697753906
1508,383.108856201172
1507,385.503265380859
1506,396.168334960938
1505,407.223541259766
1504,407.186676025391
1503,412.891296386719
1502,434.676544189453
1501,464.251129150391
1500,485.313293457031
1499,485.49609375
1498,493.311248779297
1497,526.114807128906
1496,553.074096679688
1495,567.528259277344
1494,589.353637695313
1493,617.315246582031
1492,643.244018554688
1491,668.427429199219
1490,693.212951660156
1489,714.616516113281
1488,735.693115234375
1487,761.728820800781
1486,789.12646484375
1485,812.768676757813
1484,830.365295410156
1483,852.271484375
1482,895.164978027344
1481,936.534606933594
1480,952.118896484375
1479,965.841735839844
1478,999.609191894531
1477,1057.82299804688
1476,1122.61950683594
1475,1170.24291992188
1474,1215.08911132813
1473,1275.509765625
1472,1354.38598632813
1471,1455.98510742188
1470,1583.56457519531
1469,1707.76831054688
1468,1797.1669921875
1467,1862.59265136719
1466,1932.29028320313
1465,2042.71850585938
1464,2167.05786132813
1463,2247.12231445313
1462,2295.69067382813
1461,2347.89526367188
1460,2436.49975585938
1459,2579.96264648438
1458,2778.30981445313
1457,3001.37817382813
1456,3215.93237304688
1455,3431.64892578125
1454,3663.50512695313
1453,3919.10668945313
1452,4204.0478515625
1451,4517.94921875
1450,4831.107421875
1449,5116.6767578125
1448,5382.826171875
1447,5624.38330078125
1446,5815.2216796875
1445,5952.29345703125
1444,6033.04541015625
1443,5995.45068359375
1442,5820.31640625
1441,5599.57275390625
1440,5376.57861328125
1439,5139.29931640625
1438,4888.50244140625
1437,4632.8173828125
1436,4384.6572265625
1435,4156.83935546875
1434,3959.7353515625
1433,3777.21411132813
1432,3588.6123046875
1431,3451.9365234375
1430,3395.19799804688
1429,3311.90209960938
1428,3172.57763671875
1427,3054.56201171875
1426,2980.76684570313
1425,2932.40063476563
1424,2860.07470703125
1423,2740.43188476563
1422,2612.54321289063
1421,2482.19506835938
1420,2325.61962890625
1419,2176.03442382813
1418,2071.75366210938
1417,1983.1767578125
1416,1885.76318359375
1415,1783.99377441406
1414,1688.61791992188
1413,1608.1875
1412,1521.92016601563
1411,1420.333984375
1410,1349.29467773438
1409,1313.4013671875
1408,1258.73376464844
1407,1175.68505859375
1406,1087.36572265625
1405,1030.3642578125
1404,1016.68743896484
1403,999.233825683594
1402,959.425537109375
1401,915.432739257813
1400,876.604614257813
1399,846.61669921875
1398,828.346557617188
1397,822.475036621094
1396,825.382141113281
1395,820.325439453125
1394,787.02001953125
1393,760.752319335938
1392,776.698669433594
1391,791.728210449219
1390,779.985290527344
1389,765.390197753906
1388,759.38525390625
1387,759.773559570313
1386,759.880981445313
1385,755.691772460938
1384,754.650817871094
1383,757.867248535156
1382,755.919494628906
1381,747.161987304688
1380,734.876220703125
1379,717.845642089844
1378,698.5361328125
1377,691.589721679688
1376,698.641357421875
1375,704.653991699219
1374,706.156799316406
1373,706.5732421875
1372,705.929931640625
1371,705.744812011719
1370,712.757019042969
1369,727.624084472656
1368,743.205444335938
1367,748.285949707031
1366,738.197509765625
1365,744.217407226563
1364,785.095092773438
1363,835.959106445313
1362,872.536804199219
1361,881.975280761719
1360,899.650634765625
1359,964.542602539063
1358,1035.39184570313
1357,1080.517578125
1356,1121.89721679688
1355,1177.16967773438
1354,1252.80944824219
1353,1343.11279296875
1352,1436.70300292969
1351,1522.06311035156
1350,1587.72814941406
1349,1623.41027832031
1348,1638.97009277344
1347,1656.36889648438
1346,1651.96887207031
1345,1594.880859375
1344,1502.88427734375
1343,1402.70532226563
1342,1317.05187988281
1341,1248.24755859375
1340,1183.27294921875
1339,1125.59216308594
1338,1079.23071289063
1337,1024.41491699219
1336,959.247436523438
1335,918.232482910156
1334,898.798889160156
1333,868.743225097656
1332,837.021057128906
1331,823.891906738281
1330,824.10009765625
1329,823.333984375
1328,802.465454101563
1327,764.815490722656
1326,732.771606445313
1325,721.404602050781
1324,734.705749511719
1323,750.826477050781
1322,756.023071289063
1321,759.784606933594
1320,766.652221679688
1319,775.185363769531
1318,787.894470214844
1317,808.186584472656
1316,835.68798828125
1315,864.034790039063
1314,879.465698242188
1313,903.771118164063
1312,981.2734375
1311,1064.22998046875
1310,1091.06982421875
1309,1119.50122070313
1308,1193.77233886719
1307,1280.13635253906
1306,1366.46252441406
1305,1466.77758789063
1304,1561.59619140625
1303,1627.69421386719
1302,1700.4306640625
1301,1803.04541015625
1300,1904.12487792969
1299,1988.94775390625
1298,2066.60375976563
1297,2135.81201171875
1296,2192.68823242188
1295,2251.03588867188
1294,2325.22216796875
1293,2418.86840820313
1292,2510.4853515625
1291,2556.24853515625
1290,2570.99291992188
1289,2594.89306640625
1288,2606.90063476563
1287,2594.09326171875
1286,2611.43994140625
1285,2660.486328125
1284,2668.75659179688
1283,2684.9892578125
1282,2816.4453125
1281,2995.8671875
1280,3137.60620117188
1279,3285.91259765625
1278,3479.23291015625
1277,3713.20458984375
1276,3985.78857421875
1275,4298.20751953125
1274,4642.2529296875
1273,5003.36328125
1272,5359.30859375
1271,5700.23974609375
1270,6038.2578125
1269,6343.708984375
1268,6553.125
1267,6660.3271484375
1266,6676.73193359375
1265,6567.75439453125
1264,6333.61474609375
1263,6065.5419921875
1262,5761.35595703125
1261,5322.68310546875
1260,4837.26513671875
1259,4458.19873046875
1258,4103.75244140625
1257,3696.89404296875
1256,3348.71337890625
1255,3097.32788085938
1254,2853.46313476563
1253,2607.537109375
1252,2403.96142578125
1251,2229.28930664063
1250,2056.2080078125
1249,1884.13330078125
1248,1726.13671875
1247,1607.20300292969
1246,1518.85363769531
1245,1426.56652832031
1244,1330.89636230469
1243,1246.34680175781
1242,1174.74096679688
1241,1111.94921875
1240,1048.54272460938
1239,985.714965820313
1238,935.51904296875
1237,893.966796875
1236,849.8779296875
1235,806.61279296875
1234,769.743103027344
1233,738.327819824219
1232,706.277221679688
1231,663.386840820313
1230,623.734558105469
1229,613.484924316406
1228,610.994323730469
1227,587.380737304688
1226,558.568969726563
1225,538.144409179688
1224,518.2919921875
1223,501.606536865234
1222,500.147552490234
1221,494.712646484375
1220,460.837493896484
1219,432.254089355469
1218,434.629272460938
1217,432.952209472656
1216,413.426025390625
1215,400.688568115234
1214,395.887908935547
1213,383.875427246094
1212,370.003082275391
1211,363.620025634766
1210,359.025543212891
1209,350.471405029297
1208,337.984405517578
1207,325.8720703125
1206,321.427917480469
1205,325.212097167969
1204,332.754821777344
1203,333.927185058594
1202,322.585540771484
1201,306.746337890625
1200,293.550323486328
1199,285.574981689453
1198,279.976745605469
1197,271.481323242188
1196,265.616912841797
1195,269.152069091797
1194,276.334655761719
1193,279.552703857422
1192,273.491882324219
1191,263.228393554688
1190,263.185394287109
1189,269.330200195313
1188,269.302795410156
1187,269.027282714844
1186,274.945983886719
1185,277.505035400391
1184,276.838043212891
1183,291.191162109375
1182,312.925445556641
1181,314.698059082031
1180,308.679077148438
1179,319.123168945313
1178,335.256622314453
1177,344.199951171875
1176,350.189819335938
1175,359.735229492188
1174,378.379302978516
1173,400.5341796875
1172,415.393676757813
1171,432.664123535156
1170,466.738586425781
1169,517.969421386719
1168,582.839721679688
1167,656.77490234375
1166,745.503112792969
1165,866.042907714844
1164,1032.541015625
1163,1251.89416503906
1162,1502.18200683594
1161,1757.44641113281
1160,2010.33142089844
1159,2244.38818359375
1158,2421.34765625
1157,2491.41162109375
1156,2402.29711914063
1155,2166.43359375
1154,1841.29052734375
1153,1527.169921875
1152,1299.97033691406
1151,1134.73791503906
1150,998.71435546875
1149,873.748229980469
1148,761.360290527344
1147,677.622253417969
1146,624.318054199219
1145,593.898559570313
1144,570.680053710938
1143,545.725036621094
1142,531.668334960938
1141,524.011657714844
1140,492.66259765625
1139,452.547393798828
1138,448.345550537109
1137,457.872985839844
1136,441.497222900391
1135,420.02392578125
1134,413.575347900391
1133,404.949005126953
1132,389.199523925781
1131,383.177520751953
1130,385.073760986328
1129,379.967926025391
1128,371.874359130859
1127,369.814300537109
1126,368.134185791016
1125,361.004852294922
1124,350.531158447266
1123,346.596618652344
1122,365.367706298828
1121,388.636871337891
1120,379.609619140625
1119,358.854431152344
1118,360.753265380859
1117,373.198303222656
1116,380.780364990234
1115,386.072052001953
1114,391.687561035156
1113,397.053161621094
1112,399.265716552734
1111,395.538635253906
1110,395.925628662109
1109,408.629638671875
1108,411.331726074219
1107,395.083282470703
1106,397.645782470703
1105,426.237396240234
1104,441.583740234375
1103,441.275634765625
1102,450.677978515625
1101,464.793090820313
1100,468.011688232422
1099,461.306823730469
1098,450.581115722656
1097,442.997344970703
1096,445.783538818359
1095,464.957611083984
1094,488.626129150391
1093,493.930999755859
1092,491.820373535156
1091,504.688262939453
1090,528.841186523438
1089,553.417663574219
1088,568.647155761719
1087,575.286499023438
1086,589.123901367188
1085,612.444580078125
1084,635.0625
1083,657.038940429688
1082,684.082153320313
1081,720.530334472656
1080,766.3427734375
1079,810.153625488281
1078,844.086181640625
1077,870.125366210938
1076,901.209716796875
1075,957.556518554688
1074,1025.99047851563
1073,1080.22082519531
1072,1141.51037597656
1071,1228.96166992188
1070,1295.37670898438
1069,1317.47106933594
1068,1344.83349609375
1067,1390.39611816406
1066,1415.5673828125
1065,1408.35339355469
1064,1379.72375488281
1063,1351.16235351563
1062,1341.78942871094
1061,1343.63696289063
1060,1344.88842773438
1059,1340.93225097656
1058,1339.22998046875
1057,1361.8017578125
1056,1414.01220703125
1055,1484.29638671875
1054,1546.77478027344
1053,1579.72180175781
1052,1618.38159179688
1051,1701.08483886719
1050,1823.89270019531
1049,1966.23608398438
1048,2093.35766601563
1047,2205.20971679688
1046,2337.52905273438
1045,2498.47827148438
1044,2678.17578125
1043,2873.77880859375
1042,3093.8916015625
1041,3378.3896484375
1040,3734.20239257813
1039,4082.9765625
1038,4416.27685546875
1037,4827.74072265625
1036,5317.2578125
1035,5811.13427734375
1034,6320.5615234375
1033,6879.4892578125
1032,7415.91455078125
1031,7859.90087890625
1030,8239.1513671875
1029,8541.259765625
1028,8658.2060546875
1027,8567.384765625
1026,8345.77734375
1025,8042.1474609375
1024,7676.28125
1023,7223.0673828125
1022,6665.12158203125
1021,6086.50341796875
1020,5555.16796875
1019,5044.603515625
1018,4549.3193359375
1017,4111.8623046875
1016,3749.1552734375
1015,3450.18188476563
1014,3189.61059570313
1013,2938.74877929688
1012,2692.11474609375
1011,2461.41357421875
1010,2288.06274414063
1009,2176.85009765625
1008,2049.50561523438
1007,1887.31701660156
1006,1754.19067382813
1005,1656.73010253906
1004,1556.3837890625
1003,1448.95544433594
1002,1348.4462890625
1001,1271.52648925781
1000,1225.8857421875
999,1191.28210449219
998,1152.14599609375
997,1110.15783691406
996,1071.30419921875
995,1043.65466308594
994,1024.95190429688
993,1006.29681396484
992,985.093322753906
991,960.5322265625
990,926.905395507813
989,882.619201660156
988,840.313110351563
987,799.891235351563
986,737.783752441406
985,664.173889160156
984,622.943298339844
983,605.582275390625
982,573.773376464844
981,536.877197265625
980,516.321899414063
979,497.836883544922
978,468.522338867188
977,442.535247802734
976,427.305908203125
975,412.958801269531
974,395.032409667969
973,376.460266113281
972,362.863037109375
971,359.7001953125
970,360.529815673828
969,356.633697509766
968,350.713806152344
967,347.366394042969
966,348.407806396484
965,352.714111328125
964,355.279602050781
963,354.853820800781
962,354.493927001953
961,357.390960693359
960,366.465423583984
959,383.043884277344
958,408.129516601563
957,444.309234619141
956,491.232238769531
955,539.640502929688
954,584.451416015625
953,629.517822265625
952,661.134765625
951,648.634460449219
950,607.459838867188
949,579.749450683594
948,551.016357421875
947,491.758819580078
946,427.842315673828
945,387.612731933594
944,359.197784423828
943,333.205474853516
942,318.112365722656
941,314.921752929688
940,313.661987304688
939,311.171997070313
938,309.4892578125
937,303.773773193359
936,288.847045898438
935,277.443267822266
934,280.915618896484
933,286.084381103516
932,283.726318359375
931,283.643646240234
930,289.790283203125
929,294.954315185547
928,297.673492431641
927,302.205657958984
926,309.452331542969
925,317.927001953125
924,324.752990722656
923,328.464691162109
922,335.370269775391
921,349.179901123047
920,362.167358398438
919,368.702575683594
918,369.734039306641
917,371.523864746094
916,384.653839111328
915,408.041931152344
914,432.459442138672
913,453.433868408203
912,469.941345214844
911,486.209716796875
910,508.170196533203
909,541.911682128906
908,585.906066894531
907,623.124877929688
906,644.7451171875
905,655.822265625
904,663.138671875
903,673.150451660156
902,681.440307617188
901,679.114379882813
900,671.969299316406
899,669.769958496094
898,673.7431640625
897,677.342041015625
896,659.435913085938
895,624.013366699219
894,622.308715820313
893,658.356201171875
892,676.731201171875
891,664.432678222656
890,644.617126464844
889,630.8447265625
888,627.192810058594
887,616.426147460938
886,582.743835449219
885,544.103942871094
884,517.193969726563
883,496.636779785156
882,476.738403320313
881,456.823638916016
880,442.969390869141
879,446.760223388672
878,459.357421875
877,459.581176757813
876,454.082427978516
875,461.039489746094
874,483.285949707031
873,518.114013671875
872,561.651245117188
871,601.360046386719
870,605.641845703125
869,564.920715332031
868,507.937744140625
867,457.718017578125
866,426.619659423828
865,413.032897949219
864,406.305297851563
863,403.194946289063
862,404.666931152344
861,413.696258544922
860,430.020538330078
859,439.659576416016
858,438.409851074219
857,451.664459228516
856,487.532501220703
855,520.587036132813
854,542.538269042969
853,566.542053222656
852,596.195068359375
851,626.5263671875
850,648.627197265625
849,655.099853515625
848,658.366455078125
847,668.336181640625
846,659.082275390625
845,617.05859375
844,580.487670898438
843,568.054260253906
842,552.215454101563
841,529.115356445313
840,526.775085449219
839,545.953186035156
838,564.796508789063
837,577.570983886719
836,588.275817871094
835,600.979248046875
834,618.233459472656
833,636.231201171875
832,653.803100585938
831,682.016296386719
830,723.897766113281
829,762.929626464844
828,794.515014648438
827,832.617736816406
826,878.106262207031
825,919.51123046875
824,962.959411621094
823,1023.2958984375
822,1088.5478515625
821,1141.7666015625
820,1205.31982421875
819,1300.69067382813
818,1403.02062988281
817,1503.5947265625
816,1654.62658691406
815,1884.51098632813
814,2169.38671875
813,2513.25244140625
812,2957.98754882813
811,3547.18432617188
810,4335.70068359375
809,5495.755859375
808,7258.04931640625
807,9789.99609375
806,13266.4443359375
805,18010.421875
804,24188.703125
803,31367.705078125
802,38390.015625
801,42834.74609375
800,43055.46484375
799,38847.59375
798,31630.650390625
797,24316.44140625
796,18315.845703125
795,13804.328125
794,10562.7392578125
793,8199.83203125
792,6474.50634765625
791,5216.71435546875
790,4313.19189453125
789,3673.63452148438
788,3231.22216796875
787,2925.09423828125
786,2698.35913085938
785,2514.31567382813
784,2365.14453125
783,2257.35522460938
782,2206.35620117188
781,2175.84936523438
780,2101.1435546875
779,2014.92614746094
778,1984.1865234375
777,1962.615234375
776,1884.24279785156
775,1782.98486328125
774,1699.54760742188
773,1616.72253417969
772,1517.3388671875
771,1406.50109863281
770,1298.26696777344
769,1215.00183105469
768,1154.66906738281
767,1090.11853027344
766,1027.12475585938
765,993.5966796875
764,967.998657226563
763,909.269409179688
762,838.833312988281
761,795.851013183594
760,781.570373535156
759,782.299011230469
758,771.72021484375
757,735.171813964844
756,690.839965820313
755,656.807250976563
754,642.814453125
753,643.659057617188
752,637.706359863281
751,619.330444335938
750,597.80810546875
749,577.989990234375
748,560.763000488281
747,541.464721679688
746,514.819763183594
745,486.778533935547
744,465.382568359375
743,451.683166503906
742,442.225158691406
741,425.848052978516
740,399.649322509766
739,379.771484375
738,372.203826904297
737,364.923461914063
736,354.076843261719
735,345.981719970703
734,341.952911376953
733,338.746215820313
732,332.131408691406
731,318.485321044922
730,302.257568359375
729,289.870971679688
728,279.767425537109
727,270.303894042969
726,268.717376708984
725,276.889343261719
724,277.520324707031
723,263.488189697266
722,252.810455322266
721,251.347915649414
720,244.243423461914
719,231.287750244141
718,228.390563964844
717,234.140594482422
716,234.088027954102
715,228.266616821289
714,224.450561523438
713,222.444030761719
712,218.841323852539
711,212.044860839844
710,203.57536315918
709,204.357452392578
708,217.727233886719
707,220.646682739258
706,203.122970581055
705,189.85090637207
704,194.440811157227
703,207.636047363281
702,216.135864257813
701,205.616806030273
700,186.874053955078
699,189.205337524414
698,207.076416015625
697,215.968536376953
696,222.65690612793
695,246.038375854492
694,286.581665039063
693,338.64794921875
692,398.881652832031
691,460.152191162109
690,501.805023193359
689,505.040435791016
688,461.494659423828
687,381.247863769531
686,303.211120605469
